,website,country,category,subcategory,price,brand,form,type,rating,count of ratings,Cluster
10738,ulta,USA,skincare,serum,23.53248,Pixi,liquid,dry,4.9,193,cyan
10739,ulta,USA,skincare,serum,23.53248,Pixi,liquid,combinational,4.9,1779,cyan
10740,ulta,USA,skincare,serum,23.53248,Pixi,liquid,combinational,4.3,53,dark purple
10741,Flipkart,India,skincare,serum,6.6000000000000005,Plix,liquid,all,4.3,18,dark purple
10742,Flipkart,India,skincare,serum,7.2,Plix,liquid,all,4.0,83,dark purple
10743,Flipkart,India,skincare,serum,7.8,Plix,liquid,all,4.86649383769435,0,cyan
10744,Flipkart,India,skincare,serum,8.4,Plix,liquid,all,4.1,185,dark purple
10745,Flipkart,India,skincare,serum,8.4,Plix,liquid,all,4.1,1428,dark purple
10746,Flipkart,India,skincare,serum,8.4,Plix,liquid,all,4.1,784,dark purple
10747,Flipkart,India,skincare,serum,2.1,Plum,liquid,all,4.0,8128,dark purple
10748,Flipkart,India,skincare,serum,5.4,Plum,liquid,all,4.3,3303,dark purple
10749,Flipkart,India,skincare,serum,5.4,Plum,liquid,all,4.3,480,dark purple
10750,Flipkart,India,skincare,serum,6.6000000000000005,Plum,liquid,all,4.2,1130,dark purple
10751,Flipkart,India,skincare,serum,7.44,Plum,liquid,all,4.2,341,dark purple
10752,Flipkart,India,skincare,serum,9.48,Plum,liquid,all,4.4,2733,dark purple
10753,Flipkart,India,skincare,serum,7.188,Plum ,liquid,all,4.1,30,dark purple
10754,Flipkart,India,skincare,serum,14.1,Plum E-Luminence,liquid,all,4.3,251,dark purple
10755,Flipkart,India,skincare,serum,1.8,Ponds,liquid,all,4.3,7712,dark purple
10756,Flipkart,India,skincare,serum,3.588,POND's,liquid,all,4.4,10739,dark purple
10757,Flipkart,India,skincare,serum,9.576,POND's ,liquid,all,4.3,122,dark purple
10758,Flipkart,India,skincare,serum,8.976,POND's Bright,liquid,all,4.4,137,dark purple
10759,ulta,USA,skincare,cleanser,15.29424,Pï¿½,liquid,"sensitive,dry,combinational,oily",4.6,89,cyan
10760,ulta,USA,skincare,serum,21.57144,Proactiv,liquid,"dry,combinational,oily,normal",4.3,168,dark purple
10761,ulta,USA,skincare,face wash,24.51,Proactiv,liquid,"combination, dry, normal, oily",4.6,146,cyan
10762,ulta,USA,skincare,face wash,29.412,Proactiv,liquid,"combination, dry, normal, oily",4.3,135,dark purple
10763,ulta,USA,skincare,cleanser,35.294399999999996,Proactiv,liquid,"combination, dry, normal, oily",3.0,4,dark blue
10764,ulta,USA,skincare,serum,35.29872,Proactiv,liquid,"combination, dry, normal, oily",3.0,4,dark blue
10765,ulta,USA,skincare,serum,35.29872,Proactiv,liquid,"combination, dry, normal, oily",4.4,10,dark purple
10766,ulta,USA,skincare,cleanser,39.216,Proactiv,liquid,"combination, dry, normal, oily",4.6,123,cyan
10767,ulta,USA,skincare,serum,47.06496,Proactiv,liquid,"combination, dry, normal, oily",5.0,1,cyan
10768,Flipkart,India,skincare,serum,14.388,Prolixr,liquid,all,4.2,122,dark purple
10769,ulta,USA,skincare,toner,18.61776,PROVENCE Beauty,liquid,combinational,4.8,21,cyan
10770,ulta,USA,skincare,face wash,19.59816,PROVENCE Beauty,liquid,combinational,4.2,41,dark purple
10771,ulta,USA,skincare,serum,19.60056,PROVENCE Beauty,liquid,combinational,4.8,36,cyan
10772,Flipkart,India,skincare,serum,9.0,Qraa,liquid,all,3.9,5398,dark purple
10773,Flipkart,India,skincare,serum,8.88,QUAT,liquid,all,4.1,174,dark purple
10774,Flipkart,India,skincare,serum,8.88,QUAT,liquid,all,4.0,653,dark purple
10775,Flipkart,India,skincare,serum,11.88,QUAT,liquid,all,4.0,1788,dark purple
10776,Flipkart,India,skincare,serum,11.88,QUAT,liquid,all,4.1,116,dark purple
10777,Flipkart,India,skincare,serum,11.88,QUAT,liquid,all,4.0,5758,dark purple
10778,Flipkart,India,skincare,serum,11.88,QUAT,liquid,all,4.1,1011,dark purple
10779,Flipkart,India,skincare,serum,23.76,QUAT,liquid,all,4.1,487,dark purple
10780,Flipkart,India,skincare,serum,23.76,QUAT,liquid,all,4.0,5758,dark purple
10781,Flipkart,India,skincare,serum,3.588,Qwera,liquid,all,3.9,1328,dark purple
10782,ulta,USA,skincare,spray,23.53248,r.e.m. beauty,liquid,"combination, dry, normal, oily",4.5,60,cyan
10783,Flipkart,India,skincare,serum,8.28,Raiyani,liquid,all,4.1,594,dark purple
10784,Flipkart,India,skincare,serum,8.388,Raiyani,liquid,all,4.5,123,cyan
10785,Flipkart,India,skincare,serum,4.788,Regolith,liquid,all,3.8,2173,dark purple
10786,Flipkart,India,skincare,serum,4.788,Regolith,liquid,all,3.8,337,dark purple
10787,ulta,USA,skincare,cleanser,31.3728,Rituel de Fille,liquid,"combination, dry, normal, oily",4.0,2,dark purple
10788,Flipkart,India,skincare,serum,3.588,Rivela Dermascience,liquid,all,4.1,100,dark purple
10789,Flipkart,India,skincare,serum,4.188,Rivela Dermascience,liquid,all,4.3,152,dark purple
10790,Flipkart,India,skincare,serum,6.588,RNV COMPANY,liquid,all,4.0,1727,dark purple
10791,ulta,USA,skincare,cleanser,12.73536,RoC,liquid,"combination, dry, normal, oily",4.6,480,cyan
10792,ulta,USA,skincare,serum,32.34732,RoC,liquid,"combination, dry, normal, oily",4.5,3737,cyan
10793,ulta,USA,skincare,serum,32.34732,RoC,liquid,"dry,combinational,normal",4.7,869,cyan
10794,ulta,USA,skincare,serum,32.34732,RoC,liquid,"dry,combinational,oily,normal",4.7,93,cyan
10795,Flipkart,India,skincare,serum,3.588,Sanfe,liquid,all,4.1,343,dark purple
10796,Flipkart,India,skincare,serum,3.588,Sanfe,liquid,all,4.0,561,dark purple
10797,Flipkart,India,skincare,serum,3.588,Sanfe,liquid,all,4.1,76,dark purple
10798,Flipkart,India,skincare,serum,4.788,Sanfe,liquid,all,4.0,703,dark purple
10799,Flipkart,India,skincare,serum,5.988,Sanfe,liquid,all,4.1,294,dark purple
10800,Flipkart,India,skincare,serum,5.988,Sanfe,liquid,all,4.0,215,dark purple
10801,Flipkart,India,skincare,serum,11.976,Sanfe,liquid,all,4.0,115,dark purple
10802,Flipkart,India,skincare,serum,11.976,Sanfe,liquid,all,5.0,13,cyan
10803,Flipkart,India,skincare,serum,13.176,Sanfe,liquid,all,4.3,29,dark purple
10804,Flipkart,India,skincare,serum,20.364,Sanfe,liquid,all,4.6,28,cyan
10805,Flipkart,India,skincare,serum,5.988,saturn by ghc,liquid,all,4.0,1358,dark purple
10806,Flipkart,India,skincare,serum,8.388,saturn by ghc,liquid,all,4.3,657,dark purple
10807,Flipkart,India,skincare,serum,8.388,saturn by ghc,liquid,all,4.1,546,dark purple
10808,Flipkart,India,skincare,serum,9.588000000000001,saturn by ghc,liquid,all,3.9,1674,dark purple
10809,Flipkart,India,skincare,serum,9.588000000000001,saturn by ghc,liquid,all,4.0,2341,dark purple
10810,Flipkart,India,skincare,serum,9.588000000000001,saturn by ghc,liquid,all,4.0,1268,dark purple
10811,Flipkart,India,skincare,serum,14.376,saturn by ghc,liquid,all,3.8,44,dark purple
10812,Flipkart,India,skincare,serum,21.564,saturn by ghc,liquid,all,4.1,59,dark purple
10813,Flipkart,India,skincare,serum,21.564,saturn by ghc,liquid,all,4.1,36,dark purple
10814,Flipkart,India,skincare,serum,26.364,saturn by ghc,liquid,all,4.2,71,dark purple
10815,ulta,USA,skincare,face wash,35.294399999999996,Shiseido,liquid,oily,4.5,106,cyan
10816,ulta,USA,skincare,face wash,35.294399999999996,Shiseido,liquid,"combination, dry, normal, oily",4.7,485,cyan
10817,Flipkart,India,skincare,serum,7.188,SIRONA,liquid,all,4.1,517,dark purple
10818,Flipkart,India,skincare,serum,7.188,SIRONA,liquid,all,4.1,1499,dark purple
10819,Flipkart,India,skincare,serum,7.188,SIRONA,liquid,all,4.1,537,dark purple
10820,ulta,USA,skincare,face wash,12.745199999999999,Skinfood,liquid,"combinational,oily",4.7,149,cyan
10821,ulta,USA,skincare,cleanser,20.5884,Skinfood,liquid,dry,4.6,40,cyan
10822,Flipkart,India,skincare,serum,3.588,SKOOKUM,liquid,all,4.0,843,dark purple
10823,Flipkart,India,skincare,serum,3.588,SKOOKUM,liquid,all,3.8,260,dark purple
10824,Flipkart,India,skincare,serum,3.588,SKOOKUM,liquid,all,4.1,103,dark purple
10825,Flipkart,India,skincare,serum,3.588,SKOOKUM,liquid,all,3.8,1468,dark purple
10826,Flipkart,India,skincare,serum,3.588,SKOOKUM,liquid,all,4.0,930,dark purple
10827,Flipkart,India,skincare,serum,4.788,SKOOKUM,liquid,all,3.9,935,dark purple
10828,Flipkart,India,skincare,serum,7.176,SKOOKUM,liquid,all,3.8,3412,dark purple
10829,Flipkart,India,skincare,serum,7.176,SKOOKUM,liquid,all,3.8,2877,dark purple
10830,ulta,USA,skincare,cleanser,27.4512,Skyn Iceland,liquid,"combination, dry, normal, oily",3.5,15,dark blue
10831,ulta,USA,skincare,face wash,31.3728,Skyn Iceland,liquid,"oily,normal",4.5,258,cyan
10832,ulta,USA,skincare,serum,49.026,Skyn Iceland,liquid,combinational,5.0,4,cyan
10833,ulta,USA,skincare,spray,30.396120000000003,Smashbox,liquid,"combination, dry, normal, oily",4.3,601,dark purple
10834,ulta,USA,skincare,cleanser,11.75496,Soap & Glory,liquid,"combination, dry, normal, oily",4.6,154,cyan
10835,ulta,USA,skincare,cleanser,11.75496,Soap & Glory,liquid,"combination, dry, normal, oily",4.6,154,cyan
10836,Flipkart,India,skincare,serum,5.988,Sol.,liquid,all,5.0,14,cyan
10837,ulta,USA,skincare,face wash,23.5296,Solawave,liquid,"combination, dry, normal, oily",5.0,17,cyan
10838,Flipkart,India,skincare,serum,3.9,Sotrue,liquid,all,4.1,505,dark purple
10839,Flipkart,India,skincare,serum,5.4,Soulflower,liquid,all,3.9,124,dark purple
10840,Flipkart,India,skincare,serum,9.588000000000001,SPA Professionals,liquid,all,4.1,27,dark purple
10841,Flipkart,India,skincare,serum,9.588000000000001,SPA Professionals,liquid,all,4.2,573,dark purple
10842,Flipkart,India,skincare,serum,9.588000000000001,SPA Professionals,liquid,all,4.0,713,dark purple
10843,Flipkart,India,skincare,serum,9.588000000000001,SPA Professionals,liquid,all,4.2,1278,dark purple
10844,Flipkart,India,skincare,serum,9.588000000000001,SPA Professionals,liquid,all,4.2,535,dark purple
10845,Flipkart,India,skincare,serum,9.588000000000001,SPA Professionals,liquid,all,4.3,270,dark purple
10846,Flipkart,India,skincare,serum,9.588000000000001,SPA Professionals,liquid,all,4.1,345,dark purple
10847,Flipkart,India,skincare,serum,6.6000000000000005,Spantra,liquid,all,4.4,199,dark purple
10848,Flipkart,India,skincare,serum,8.388,St.Botanica,liquid,all,4.0,3360,dark purple
10849,Flipkart,India,skincare,serum,11.988,St.Botanica,liquid,all,4.0,1370,dark purple
10850,Flipkart,India,skincare,serum,2.088,Sterling,liquid,all,4.86649383769435,0,cyan
10851,Flipkart,India,skincare,serum,2.328,Sterling,liquid,all,4.86649383769435,0,cyan
10852,Flipkart,India,skincare,serum,3.9,Sterling,liquid,all,4.86649383769435,0,cyan
10853,Flipkart,India,skincare,serum,3.9,Sterling,liquid,all,4.86649383769435,0,cyan
10854,Flipkart,India,skincare,serum,3.9,Sterling,liquid,all,4.86649383769435,0,cyan
10855,Flipkart,India,skincare,serum,3.9,Sterling,liquid,all,4.86649383769435,0,cyan
10856,Flipkart,India,skincare,serum,3.9,Sterling,liquid,all,4.86649383769435,0,cyan
10857,Flipkart,India,skincare,serum,3.9,Sterling,liquid,all,4.86649383769435,0,cyan
10858,Flipkart,India,skincare,serum,3.9,Sterling,liquid,all,4.86649383769435,0,cyan
10859,Flipkart,India,skincare,serum,4.14,Sterling,liquid,all,4.86649383769435,0,cyan
10860,Flipkart,India,skincare,serum,4.728,Sterling,liquid,all,4.86649383769435,0,cyan
10861,Flipkart,India,skincare,serum,5.88,Sterling,liquid,all,4.86649383769435,0,cyan
10862,Flipkart,India,skincare,serum,5.88,Sterling,liquid,all,4.86649383769435,0,cyan
10863,Flipkart,India,skincare,serum,6.3,Sterling,liquid,all,4.86649383769435,0,cyan
10864,Flipkart,India,skincare,serum,6.3,Sterling,liquid,all,4.86649383769435,0,cyan
10865,Flipkart,India,skincare,serum,6.3,Sterling,liquid,all,4.86649383769435,0,cyan
10866,Flipkart,India,skincare,serum,6.3,Sterling,liquid,all,4.86649383769435,0,cyan
10867,Flipkart,India,skincare,serum,6.3,Sterling,liquid,all,4.86649383769435,0,cyan
10868,Flipkart,India,skincare,serum,6.3,Sterling,liquid,all,4.86649383769435,0,cyan
10869,Flipkart,India,skincare,serum,6.468,Sterling,liquid,all,4.86649383769435,0,cyan
10870,Flipkart,India,skincare,serum,27.3741712213368,Sterling,liquid,all,4.86649383769435,0,cyan
10871,ulta,USA,skincare,face wash,19.90212,StriVectin,liquid,normal,4.7,190,cyan
10872,ulta,USA,skincare,cleanser,38.235600000000005,StriVectin,liquid,"combinational,oily",4.8,32,cyan
10873,ulta,USA,skincare,cleanser,44.118,StriVectin,liquid,"dry,combinational,oily,normal",4.7,349,cyan
10874,ulta,USA,skincare,serum,97.07148000000001,StriVectin,liquid,"combination, dry, normal, oily",4.5,943,green
10875,ulta,USA,skincare,serum,97.07148000000001,StriVectin,liquid,"dry,combinational,normal",4.5,353,green
10876,ulta,USA,skincare,toner,24.51,SUNDAY RILEY,liquid,"sensitive,oily",4.2,77,dark purple
10877,ulta,USA,skincare,face wash,34.314,SUNDAY RILEY,liquid,"combination, dry, normal, oily",4.5,235,cyan
10878,ulta,USA,skincare,serum,35.29872,SUNDAY RILEY,liquid,"combination, dry, normal, oily",4.6,184,cyan
10879,ulta,USA,skincare,serum,39.220800000000004,SUNDAY RILEY,liquid,"combination, dry, normal, oily",4.6,569,cyan
10880,ulta,USA,skincare,serum,39.220800000000004,SUNDAY RILEY,liquid,"combination, dry, normal, oily",4.6,595,cyan
10881,ulta,USA,skincare,serum,47.06496,SUNDAY RILEY,liquid,"combination, dry, normal, oily",4.7,259,cyan
10882,ulta,USA,skincare,serum,53.9286,SUNDAY RILEY,liquid,"combination, dry, normal, oily",4.7,526,cyan
10883,ulta,USA,skincare,serum,83.3442,SUNDAY RILEY,liquid,"combination, dry, normal, oily",4.7,2584,green
10884,ulta,USA,skincare,serum,83.3442,SUNDAY RILEY,liquid,"combination, dry, normal, oily",4.8,445,green
10885,ulta,USA,skincare,serum,83.3442,SUNDAY RILEY,liquid,"combination, dry, normal, oily",4.6,591,green
10886,ulta,USA,skincare,spray,33.33768,Supergoop!,liquid,"combination, dry, normal, oily",3.1,245,dark blue
10887,Flipkart,India,skincare,serum,4.788,Taavi,liquid,all,4.0,112,dark purple
10888,ulta,USA,skincare,serum,15.68832,Tarte,liquid,"dry,combinational,oily,normal",4.6,955,cyan
10889,ulta,USA,skincare,face wash,18.6276,Tarte,liquid,"dry,combinational,oily,normal",3.7,54,dark purple
10890,ulta,USA,skincare,serum,31.37664,Tarte,liquid,"dry,combinational,oily,normal",4.2,307,dark purple
10891,ulta,USA,skincare,serum,47.06496,Tarte,liquid,"dry,sensitive,oily,normal",4.4,1224,dark purple
10892,ulta,USA,skincare,cleanser,27.4512,Teami Blends,liquid,"combination, dry, normal, oily",4.9,362,cyan
10893,ulta,USA,skincare,serum,46.08444,Teami Blends,liquid,"combination, dry, normal, oily",4.8,1088,cyan
10894,ulta,USA,skincare,face wash,12.745199999999999,Terra Beauty Bars,liquid,"dry,combinational,normal",4.7,3,cyan
10895,ulta,USA,skincare,serum,23.53248,Terra Beauty Bars,liquid,combinational,4.8,38,cyan
10896,ulta,USA,skincare,spray,5.37324,Thayers,liquid,"combinational,sensitive,normal",4.7,168,cyan
10897,ulta,USA,skincare,toner,10.73544,Thayers,liquid,"sensitive,combinational,normal",4.6,5370,cyan
10898,ulta,USA,skincare,toner,14.69616,Thayers,liquid,oily,4.6,39,cyan
10899,ulta,USA,skincare,toner,3.9216,The Body Shop,liquid,normal,4.5,79,cyan
10900,ulta,USA,skincare,face wash,4.16676,The Body Shop,liquid,"dry,combinational,normal",3.3,13,dark blue
10901,ulta,USA,skincare,face wash,14.706,The Body Shop,liquid,"combinational,oily,normal",4.4,713,dark purple
10902,ulta,USA,skincare,toner,14.706,The Body Shop,liquid,"combinational,oily,normal",4.2,390,dark purple
10903,ulta,USA,skincare,serum,18.62988,The Body Shop,liquid,"combinational,oily,normal",4.6,160,cyan
10904,ulta,USA,skincare,face wash,21.568800000000003,The Body Shop,liquid,"oily,normal",4.3,134,dark purple
10905,ulta,USA,skincare,cleanser,24.51,The Body Shop,liquid,normal,4.4,50,dark purple
10906,ulta,USA,skincare,toner,15.6864,The Crï¿½ï¿½ï¿½,liquid,sensitive,5.0,8,cyan
10907,Flipkart,India,skincare,serum,2.988,The Derma Co,liquid,all,4.0,19602,yellow
10908,Flipkart,India,skincare,serum,4.188,The Derma Co,liquid,all,4.0,9658,dark purple
10909,Flipkart,India,skincare,serum,4.788,The Derma Co,liquid,all,4.1,143,dark purple
10910,Flipkart,India,skincare,serum,5.988,The Derma Co,liquid,all,4.0,14373,yellow
10911,Flipkart,India,skincare,serum,5.988,The Derma Co,liquid,all,4.0,3831,dark purple
10912,Flipkart,India,skincare,serum,5.988,The Derma Co,liquid,all,4.4,259,dark purple
10913,Flipkart,India,skincare,serum,5.988,The Derma Co,liquid,all,4.0,958,dark purple
10914,Flipkart,India,skincare,serum,6.588,The Derma Co,liquid,all,4.2,368,dark purple
10915,Flipkart,India,skincare,serum,7.188,The Derma Co,liquid,all,4.1,4891,dark purple
10916,Flipkart,India,skincare,serum,7.188,The Derma Co,liquid,all,4.1,2333,dark purple
10917,Flipkart,India,skincare,serum,7.188,The Derma Co,liquid,all,4.1,522,dark purple
10918,Flipkart,India,skincare,serum,9.588000000000001,The Derma Co,liquid,all,4.1,491,dark purple
10919,Flipkart,India,skincare,serum,10.788,The Derma Co,liquid,all,4.1,1740,dark purple
10920,Flipkart,India,skincare,serum,6.6000000000000005,THE INDIE EARTH,liquid,all,4.1,1646,dark purple
10921,Flipkart,India,skincare,serum,4.788,THE MAN COMPANY,liquid,all,4.2,128,dark purple
10922,Flipkart,India,skincare,serum,10.776,THE MAN COMPANY,liquid,all,4.3,159,dark purple
10923,Flipkart,India,skincare,serum,8.388,The Moms Co.,liquid,all,4.2,837,dark purple
10924,ulta,USA,skincare,serum,5.88312,The Ordinary,liquid,"combinational,oily,normal",4.3,6382,dark purple
10925,ulta,USA,skincare,serum,6.37344,The Ordinary,liquid,"combination, dry, normal, oily",4.4,57,dark purple
10926,ulta,USA,skincare,serum,7.353960000000001,The Ordinary,liquid,"dry,combinational,oily,normal",4.6,374,cyan
10927,ulta,USA,skincare,serum,7.64808,The Ordinary,liquid,sensitive,3.6,1360,dark blue
10928,ulta,USA,skincare,serum,8.72664,The Ordinary,liquid,"dry,combinational,oily,normal",4.4,753,dark purple
10929,ulta,USA,skincare,serum,8.72664,The Ordinary,liquid,"dry,combinational,oily,normal",4.5,317,cyan
10930,ulta,USA,skincare,serum,8.72664,The Ordinary,liquid,"combination, dry, normal, oily",3.9,1884,dark purple
10931,ulta,USA,skincare,serum,8.72664,The Ordinary,liquid,"combination, dry, normal, oily",4.3,3264,dark purple
10932,ulta,USA,skincare,serum,8.72664,The Ordinary,liquid,dry,4.5,775,cyan
10933,ulta,USA,skincare,cleanser,8.823599999999999,The Ordinary,liquid,"combination, dry, normal, oily",4.4,2045,dark purple
10934,ulta,USA,skincare,serum,9.216840000000001,The Ordinary,liquid,"combination, dry, normal, oily",4.0,456,dark purple
10935,ulta,USA,skincare,serum,9.805200000000001,The Ordinary,liquid,"combination, dry, normal, oily",4.6,980,cyan
10936,ulta,USA,skincare,serum,9.805200000000001,The Ordinary,liquid,"combination, dry, normal, oily",4.3,474,dark purple
10937,ulta,USA,skincare,serum,10.29552,The Ordinary,liquid,"combination, dry, normal, oily",4.6,360,cyan
10938,ulta,USA,skincare,serum,10.88376,The Ordinary,liquid,"dry,combinational,oily,normal",4.7,352,cyan
10939,ulta,USA,skincare,serum,10.88376,The Ordinary,liquid,"combination, dry, normal, oily",4.4,1751,dark purple
10940,ulta,USA,skincare,serum,10.88376,The Ordinary,liquid,"combination, dry, normal, oily",4.2,878,dark purple
10941,ulta,USA,skincare,serum,11.47212,The Ordinary,liquid,"combination, dry, normal, oily",4.5,715,cyan
10942,ulta,USA,skincare,serum,11.96232,The Ordinary,liquid,"combination, dry, normal, oily",4.1,522,dark purple
10943,ulta,USA,skincare,cleanser,12.745199999999999,The Ordinary,liquid,"combination, dry, normal, oily",4.3,2167,dark purple
10944,ulta,USA,skincare,serum,12.74676,The Ordinary,liquid,"combination, dry, normal, oily",4.3,2167,dark purple
10945,ulta,USA,skincare,serum,14.021400000000002,The Ordinary,liquid,"combination, dry, normal, oily",4.2,295,dark purple
10946,ulta,USA,skincare,serum,15.78636,The Ordinary,liquid,"combination, dry, normal, oily",4.3,416,dark purple
10947,ulta,USA,skincare,serum,17.15916,The Ordinary,liquid,"combination, dry, normal, oily",4.3,401,dark purple
10948,ulta,USA,skincare,serum,19.41432,The Ordinary,liquid,sensitive,3.9,162,dark purple
10949,ulta,USA,skincare,serum,30.298080000000002,The Ordinary,liquid,"combination, dry, normal, oily",4.3,558,dark purple
10950,Flipkart,India,skincare,serum,7.44,TNW - The Natural Wash,liquid,all,4.2,158,dark purple
10951,ulta,USA,skincare,cleanser,15.6864,TONYMOLY,liquid,"combination, dry, normal, oily",4.7,33,cyan
10952,ulta,USA,skincare,serum,24.513,TONYMOLY,liquid,"combination, dry, normal, oily",4.7,325,cyan
10953,ulta,USA,skincare,serum,21.57144,Tula,liquid,"combination, dry, normal, oily",4.0,1185,dark purple
10954,ulta,USA,skincare,cleanser,31.3728,Tula,liquid,"combination, dry, normal, oily",4.5,585,cyan
10955,ulta,USA,skincare,cleanser,33.333600000000004,Tula,liquid,"combination, dry, normal, oily",4.6,956,cyan
10956,ulta,USA,skincare,cleanser,33.333600000000004,Tula,liquid,"combination, dry, normal, oily",4.6,1151,cyan
10957,ulta,USA,skincare,face wash,33.333600000000004,Tula,liquid,sensitive,4.7,621,cyan
10958,ulta,USA,skincare,face wash,33.333600000000004,Tula,liquid,"combination, dry, normal, oily",4.3,3837,dark purple
10959,ulta,USA,skincare,serum,33.33768,Tula,liquid,"combination, dry, normal, oily",4.6,956,cyan
10960,ulta,USA,skincare,cleanser,35.294399999999996,Tula,liquid,"combination, dry, normal, oily",4.4,552,dark purple
10961,ulta,USA,skincare,serum,35.29872,Tula,liquid,"combination, dry, normal, oily",4.4,552,dark purple
10962,ulta,USA,skincare,cleanser,37.2552,Tula,liquid,"combination, dry, normal, oily",4.3,284,dark purple
10963,ulta,USA,skincare,serum,37.25976,Tula,liquid,"combinational,oily",4.5,1257,cyan
10964,ulta,USA,skincare,toner,45.0984,Tula,liquid,"combination, dry, normal, oily",4.5,1442,cyan
10965,ulta,USA,skincare,serum,47.06496,Tula,liquid,"combination, dry, normal, oily",4.2,153,dark purple
10966,ulta,USA,skincare,serum,50.98704,Tula,liquid,"combination, dry, normal, oily",4.4,363,dark purple
10967,ulta,USA,skincare,serum,54.90912,Tula,liquid,"combination, dry, normal, oily",4.3,860,dark purple
10968,ulta,USA,skincare,serum,66.67536,Tula,liquid,"combination, dry, normal, oily",4.2,170,green
10969,ulta,USA,skincare,serum,66.67536,Tula,liquid,"combinational,dry,sensitive,normal",4.6,235,green
10970,ulta,USA,skincare,serum,82.36368,Tula,liquid,"combination, dry, normal, oily",4.6,403,green
10971,ulta,USA,skincare,face wash,9.804,ULTA Beauty Collection,liquid,"combinational,oily,normal",4.0,18,dark purple
10972,ulta,USA,skincare,face wash,9.804,ULTA Beauty Collection,liquid,"dry,normal",4.3,22,dark purple
10973,ulta,USA,skincare,face wash,9.804,ULTA Beauty Collection,liquid,"sensitive,dry,combinational,normal",4.2,41,dark purple
10974,ulta,USA,skincare,spray,9.805200000000001,ULTA Beauty Collection,liquid,"combination, dry, normal, oily",4.3,74,dark purple
10975,ulta,USA,skincare,spray,9.805200000000001,ULTA Beauty Collection,liquid,"combination, dry, normal, oily",4.2,130,dark purple
10976,ulta,USA,skincare,serum,27.45456,Undefined Beauty,liquid,"combination, dry, normal, oily",4.8,19,cyan
10977,ulta,USA,skincare,face wash,9.79416,Urban Hydration,liquid,"sensitive,dry,combinational,normal",4.7,153,cyan
10978,ulta,USA,skincare,face wash,9.79416,Urban Hydration,liquid,oily,4.5,191,cyan
10979,ulta,USA,skincare,cleanser,15.676560000000002,Urban Skin Rx,liquid,"combinational,oily",4.4,1423,dark purple
10980,ulta,USA,skincare,cleanser,15.676560000000002,Urban Skin Rx,liquid,"dry,combinational",4.3,1101,dark purple
10981,ulta,USA,skincare,cleanser,15.676560000000002,Urban Skin Rx,liquid,"combination, dry, normal, oily",4.2,497,dark purple
10982,ulta,USA,skincare,face wash,15.676560000000002,Urban Skin Rx,liquid,normal,4.6,101,cyan
10983,ulta,USA,skincare,serum,23.52264,Urban Skin Rx,liquid,oily,5.0,2,cyan
10984,ulta,USA,skincare,face wash,31.3728,Urban Skin Rx,liquid,normal,4.5,229,cyan
10985,ulta,USA,skincare,cleanser,17.647199999999998,Urban Veda,liquid,"combinational,oily,normal",4.8,13,cyan
10986,ulta,USA,skincare,cleanser,17.647199999999998,Urban Veda,liquid,"dry,normal",4.6,27,cyan
10987,ulta,USA,skincare,cleanser,17.647199999999998,Urban Veda,liquid,"sensitive,normal",4.8,16,cyan
10988,ulta,USA,skincare,serum,41.18184,Urban Veda,liquid,dry,5.0,8,cyan
10989,Flipkart,India,skincare,serum,5.988,UrbanBotanics,liquid,all,4.0,66,dark purple
10990,Flipkart,India,skincare,serum,5.388,UrbanBotanics ,liquid,all,4.86649383769435,0,cyan
10991,Flipkart,India,skincare,serum,9.588000000000001,USTRAA,liquid,all,4.2,530,dark purple
10992,Flipkart,India,skincare,serum,3.588,Vaseline,liquid,all,4.3,931,dark purple
10993,Flipkart,India,skincare,serum,5.988,Vedix,liquid,all,4.4,7,dark purple
10994,Flipkart,India,skincare,serum,7.188,Vedix,liquid,all,3.9,433,dark purple
10995,Flipkart,India,skincare,serum,7.188,Vedix,liquid,all,3.8,159,dark purple
10996,Flipkart,India,skincare,serum,5.976,vellasio,liquid,all,4.8,123,cyan
10997,ulta,USA,skincare,toner,11.75496,Vichy,liquid,"combination, dry, normal, oily",4.4,149,dark purple
10998,ulta,USA,skincare,face wash,19.117800000000003,Vichy,liquid,"combination, dry, normal, oily",4.7,172,cyan
10999,ulta,USA,skincare,face wash,19.117800000000003,Vichy,liquid,"combination, dry, normal, oily",4.5,131,cyan
11000,ulta,USA,skincare,cleanser,19.59816,Vichy,liquid,"sensitive,combinational,oily",4.8,117,cyan
11001,ulta,USA,skincare,cleanser,19.59816,Vichy,liquid,"sensitive,combinational,oily,normal",4.5,153,cyan
11002,ulta,USA,skincare,serum,19.60056,Vichy,liquid,"combination, dry, normal, oily",4.6,2083,cyan
11003,ulta,USA,skincare,face wash,22.53936,Vichy,liquid,"sensitive,oily",4.6,385,cyan
11004,ulta,USA,skincare,serum,22.54212,Vichy,liquid,"combination, dry, normal, oily",4.6,385,cyan
11005,ulta,USA,skincare,serum,34.30836,Vichy,liquid,"combinational,dry,sensitive,normal",4.2,97,dark purple
11006,ulta,USA,skincare,serum,34.30836,Vichy,liquid,"combination, dry, normal, oily",4.6,2471,cyan
11007,ulta,USA,skincare,serum,44.11356,Vichy,liquid,"combination, dry, normal, oily",4.3,347,dark purple
11008,Flipkart,India,skincare,serum,5.4,VLCC,liquid,all,4.1,52,dark purple
