,website,country,category,subcategory,price,brand,form,type,rating,count of ratings
1505,ulta,USA,body,perfume,10212.5,Michael Kors,liquid,all,5.0,1
1506,ulta,USA,body,perfume,10212.5,Michael Kors,liquid,all,4.86649383769435,0
1507,ulta,USA,body,perfume,10212.5,Michael Kors,liquid,all,4.86649383769435,0
1508,ulta,USA,body,perfume,2287.6,Milk + Honey,liquid,all,4.7,18
1509,Flipkart,India,body,perfume,342.0,MINISO,liquid,all,3.9,940
1510,Flipkart,India,body,perfume,342.0,MINISO,liquid,all,4.3,596
1511,Flipkart,India,body,perfume,437.0,MINISO,liquid,all,4.5,5235
1512,Sephora,India,body,perfume,4400.0,Miu Miu,liquid,all,4.21,11
1513,Flipkart,India,body,perfume,115.0,MONET,liquid,all,4.5,220040
1514,Flipkart,India,body,perfume,145.0,MONET,liquid,all,4.4,978
1515,ulta,USA,body,perfume,2859.5,Montblanc,liquid,all,4.6,1456
1516,Sephora,India,body,perfume,3650.0,MONTBLANC,liquid,all,4.16,8
1517,ulta,USA,body,perfume,8006.6,Montblanc,liquid,all,4.6,1456
1518,ulta,USA,body,perfume,9395.5,Montblanc,liquid,all,4.8,343
1519,ulta,USA,body,perfume,2451.0,Moschino,liquid,all,4.0,4
1520,ulta,USA,body,perfume,2451.0,Moschino,liquid,all,3.8,6
1521,ulta,USA,body,perfume,6209.2,Moschino,liquid,all,4.3,349
1522,ulta,USA,body,perfume,7271.3,Moschino,liquid,all,3.6,32
1523,ulta,USA,body,perfume,2859.5,MUGLER,liquid,all,4.6,115
1524,ulta,USA,body,perfume,2859.5,MUGLER,liquid,all,4.6,3772
1525,ulta,USA,body,perfume,2859.5,MUGLER,liquid,all,4.86649383769435,0
1526,ulta,USA,body,perfume,2859.5,MUGLER,liquid,all,4.6,1152
1527,ulta,USA,body,perfume,5147.1,MUGLER,liquid,all,4.3,201
1528,ulta,USA,body,perfume,7761.5,MUGLER,liquid,all,4.5,1476
1529,ulta,USA,body,perfume,12255.0,MUGLER,liquid,all,4.86649383769435,0
1530,ulta,USA,body,perfume,12255.0,MUGLER,liquid,all,4.6,1152
1531,ulta,USA,body,perfume,14706.0,MUGLER,liquid,all,4.6,3772
1532,ulta,USA,body,perfume,14706.0,MUGLER,liquid,all,4.7,2060
1533,Sephora,India,body,perfume,4650.0,Narciso Rodriguez,liquid,all,4.31,23
1534,Sephora,India,body,perfume,4650.0,Narciso Rodriguez,liquid,all,4.25,19
1535,Sephora,India,body,perfume,4900.0,Narciso Rodriguez,liquid,all,4.47,42
1536,Sephora,India,body,perfume,5300.0,Narciso Rodriguez,liquid,all,4.15,8
1537,Sephora,India,body,perfume,6000.0,Narciso Rodriguez,liquid,all,4.06,5
1538,Sephora,India,body,perfume,6225.0,Narciso Rodriguez,liquid,all,4.21,17
1539,Flipkart,India,body,perfume,186.0,Naughty Girl,liquid,all,4.5,63039
1540,Flipkart,India,body,perfume,399.0,NECK FRAGRANCES,liquid,all,4.3,433
1541,Flipkart,India,body,perfume,5655.0,NEESH,liquid,all,3.7,355
1542,Flipkart,India,body,perfume,5655.0,NEESH,liquid,all,4.1,206
1543,ulta,USA,body,perfume,1714.88,Nemat,liquid,all,3.3,3
1544,ulta,USA,body,perfume,1714.88,Nemat,liquid,all,3.0,6
1545,ulta,USA,body,perfume,1714.88,Nemat,liquid,all,3.3,4
1546,ulta,USA,body,perfume,1714.88,Nemat,liquid,all,4.6,14
1547,ulta,USA,body,perfume,1714.88,Nemat,liquid,all,4.0,141
1548,ulta,USA,body,perfume,1714.88,Nemat,liquid,all,4.1,212
1549,ulta,USA,body,perfume,1714.88,Nemat,liquid,all,4.4,193
1550,ulta,USA,body,perfume,4901.18,Nemat,liquid,all,2.9,21
1551,ulta,USA,body,perfume,1470.6,NEST Fragrances,liquid,all,4.8,41
1552,ulta,USA,body,perfume,1470.6,NEST Fragrances,liquid,all,4.3,9
1553,ulta,USA,body,perfume,1470.6,NEST Fragrances,liquid,all,3.7,3
1554,ulta,USA,body,perfume,1470.6,NEST Fragrances,liquid,all,5.0,2
1555,ulta,USA,body,perfume,3104.6,NEST Fragrances,liquid,all,5.0,1
1556,ulta,USA,body,perfume,3758.2,NEST Fragrances,liquid,all,5.0,2
1557,ulta,USA,body,perfume,3758.2,NEST Fragrances,liquid,all,3.0,1
1558,ulta,USA,body,perfume,3758.2,NEST Fragrances,liquid,all,4.2,5
1559,ulta,USA,body,perfume,3758.2,NEST Fragrances,liquid,all,4.86649383769435,0
1560,ulta,USA,body,perfume,3758.2,NEST Fragrances,liquid,all,4.86649383769435,0
1561,ulta,USA,body,perfume,3758.2,NEST Fragrances,liquid,all,4.8,4
1562,ulta,USA,body,perfume,3758.2,NEST Fragrances,liquid,all,4.5,362
1563,ulta,USA,body,perfume,3758.2,NEST Fragrances,liquid,all,5.0,6
1564,ulta,USA,body,perfume,3758.2,NEST Fragrances,liquid,all,5.0,1
1565,ulta,USA,body,perfume,3758.2,NEST Fragrances,liquid,all,4.6,388
1566,ulta,USA,body,perfume,3758.2,NEST Fragrances,liquid,all,4.86649383769435,0
1567,ulta,USA,body,perfume,3758.2,NEST Fragrances,liquid,all,5.0,45
1568,ulta,USA,body,perfume,3758.2,NEST Fragrances,liquid,all,4.9,43
1569,ulta,USA,body,perfume,4738.6,NEST Fragrances,liquid,all,5.0,3
1570,ulta,USA,body,perfume,4738.6,NEST Fragrances,liquid,all,3.8,9
1571,ulta,USA,body,perfume,4738.6,NEST Fragrances,liquid,all,4.0,5
1572,ulta,USA,body,perfume,4738.6,NEST Fragrances,liquid,all,4.86649383769435,0
1573,ulta,USA,body,perfume,4738.6,NEST Fragrances,liquid,all,4.5,11
1574,ulta,USA,body,perfume,4738.6,NEST Fragrances,liquid,all,4.4,17
1575,ulta,USA,body,perfume,4738.6,NEST Fragrances,liquid,all,5.0,3
1576,ulta,USA,body,perfume,4738.6,NEST Fragrances,liquid,all,4.86649383769435,0
1577,ulta,USA,body,perfume,4738.6,NEST Fragrances,liquid,all,4.86649383769435,0
1578,ulta,USA,body,perfume,4738.6,NEST Fragrances,liquid,all,4.86649383769435,0
1579,Sephora,India,body,perfume,2250.0,NINA RICCI,liquid,all,4.31,26
1580,Sephora,India,body,perfume,2250.0,NINA RICCI,liquid,all,4.34,22
1581,Sephora,India,body,perfume,4300.0,NINA RICCI,liquid,all,4.19,15
1582,Sephora,India,body,perfume,5300.0,NINA RICCI,liquid,all,4.16,9
1583,Sephora,India,body,perfume,5300.0,NINA RICCI,liquid,all,4.16,8
1584,Sephora,India,body,perfume,5300.0,NINA RICCI,liquid,all,4.2,16
1585,Sephora,India,body,perfume,6600.0,NINA RICCI,liquid,all,4.02,2
1586,Flipkart,India,body,perfume,145.0,Nivea,liquid,all,4.3,2359
1587,Flipkart,India,body,perfume,335.0,NP NEW PERFUMES,liquid,all,4.4,65291
1588,ulta,USA,body,perfume,1470.6,Nude Sugar,liquid,all,3.6,11
1589,ulta,USA,body,perfume,2287.6,Nude Sugar,liquid,all,3.5,48
1590,Flipkart,India,body,perfume,240.0,OMSR,liquid,all,4.3,3831
1591,Flipkart,India,body,perfume,162.0,One 8 by Virat Kohli,liquid,all,4.1,276
1592,Flipkart,India,body,perfume,189.0,OPP,liquid,all,4.5,220040
1593,Flipkart,India,body,perfume,299.0,OPP,liquid,all,4.3,9788
1594,Flipkart,India,body,perfume,77.0,OSR,liquid,all,4.4,31713
1595,Flipkart,India,body,perfume,199.0,Ossa,liquid,all,4.3,1962
1596,Flipkart,India,body,perfume,260.0,OSSUM,liquid,all,4.3,118
1597,Flipkart,India,body,perfume,485.0,Ossum,liquid,all,4.4,2502
1598,ulta,USA,body,perfume,2124.2,OUAI,liquid,all,3.9,25
1599,ulta,USA,body,perfume,2124.2,OUAI,liquid,all,3.9,28
1600,ulta,USA,body,perfume,5228.8,OUAI,liquid,all,3.8,15
1601,ulta,USA,body,perfume,5228.8,OUAI,liquid,all,4.3,13
1602,ulta,USA,body,perfume,5228.8,OUAI,liquid,all,4.5,65
1603,ulta,USA,body,perfume,980.4,Pacifica,liquid,all,4.5,150
1604,ulta,USA,body,perfume,980.4,Pacifica,liquid,all,4.5,323
1605,ulta,USA,body,perfume,980.4,Pacifica,liquid,all,4.1,47
1606,ulta,USA,body,perfume,980.4,Pacifica,liquid,all,4.1,13
1607,ulta,USA,body,perfume,980.4,Pacifica,liquid,all,4.1,38
1608,ulta,USA,body,perfume,980.4,Pacifica,liquid,all,4.2,62
1609,ulta,USA,body,perfume,980.4,Pacifica,liquid,all,4.2,84
1610,ulta,USA,body,perfume,1225.5,Pacifica,liquid,all,4.3,29
1611,ulta,USA,body,perfume,1225.5,Pacifica,liquid,all,3.9,23
1612,ulta,USA,body,perfume,1225.5,Pacifica,liquid,all,4.4,52
1613,ulta,USA,body,perfume,1797.4,Pacifica,liquid,all,4.2,55
1614,ulta,USA,body,perfume,1797.4,Pacifica,liquid,all,4.6,398
1615,ulta,USA,body,perfume,1797.4,Pacifica,liquid,all,4.7,2267
1616,ulta,USA,body,perfume,1960.8,Pacifica,liquid,all,5.0,5
1617,Sephora,India,body,perfume,2450.0,Paco Rabanne,liquid,all,4.01,2
1618,Sephora,India,body,perfume,2450.0,Paco Rabanne,liquid,all,4.01,2
1619,ulta,USA,body,perfume,2859.5,Paco Rabanne,liquid,all,4.4,5
1620,ulta,USA,body,perfume,2859.5,Paco Rabanne,liquid,all,4.86649383769435,0
1621,Sephora,India,body,perfume,2950.0,Paco Rabanne,liquid,all,4.3,24
1622,Sephora,India,body,perfume,2950.0,Paco Rabanne,liquid,all,4.45,37
1623,Sephora,India,body,perfume,3000.0,Paco Rabanne,liquid,all,4.16,14
1624,Sephora,India,body,perfume,3000.0,Paco Rabanne,liquid,all,4.16,9
1625,Sephora,India,body,perfume,3100.0,Paco Rabanne,liquid,all,4.05,4
1626,Sephora,India,body,perfume,4600.0,Paco Rabanne,liquid,all,4.34,21
1627,Sephora,India,body,perfume,5100.0,Paco Rabanne,liquid,all,4.01,2
1628,Sephora,India,body,perfume,5300.0,Paco Rabanne,liquid,all,4.01,2
1629,Sephora,India,body,perfume,5300.0,Paco Rabanne,liquid,all,4.45,40
1630,Sephora,India,body,perfume,5300.0,Paco Rabanne,liquid,all,4.22,11
1631,Sephora,India,body,perfume,5900.0,Paco Rabanne,liquid,all,4.11,9
1632,Sephora,India,body,perfume,5950.0,Paco Rabanne,liquid,all,4.33,31
1633,ulta,USA,body,perfume,6127.5,Paco Rabanne,liquid,all,4.5,257
1634,Sephora,India,body,perfume,6200.0,Paco Rabanne,liquid,all,5.0,125
1635,Sephora,India,body,perfume,6600.0,Paco Rabanne,liquid,all,4.23,11
1636,ulta,USA,body,perfume,6781.1,Paco Rabanne,liquid,all,4.6,215
1637,ulta,USA,body,perfume,6781.1,Paco Rabanne,liquid,all,4.7,455
1638,Sephora,India,body,perfume,6850.0,Paco Rabanne,liquid,all,4.01,2
1639,Sephora,India,body,perfume,6850.0,Paco Rabanne,liquid,all,4.45,21
1640,Sephora,India,body,perfume,6950.0,Paco Rabanne,liquid,all,4.01,2
1641,Sephora,India,body,perfume,7500.0,Paco Rabanne,liquid,all,4.13,10
1642,Sephora,India,body,perfume,7600.0,Paco Rabanne,liquid,all,4.16,14
1643,ulta,USA,body,perfume,8660.2,Paco Rabanne,liquid,all,4.6,255
1644,ulta,USA,body,perfume,8660.2,Paco Rabanne,liquid,all,4.6,370
1645,ulta,USA,body,perfume,9804.0,Paco Rabanne,liquid,all,4.6,370
1646,ulta,USA,body,perfume,10294.2,Paco Rabanne,liquid,all,5.0,1
1647,ulta,USA,body,perfume,10866.1,Paco Rabanne,liquid,all,4.5,255
1648,Sephora,India,body,perfume,11200.0,Paco Rabanne,liquid,all,4.23,11
1649,ulta,USA,body,perfume,14297.5,Paco Rabanne,liquid,all,4.5,257
1650,Flipkart,India,body,perfume,99.0,PALMIST,liquid,all,4.3,447
1651,Flipkart,India,body,perfume,869.0,Parag fragrances,liquid,all,4.4,4173
1652,Flipkart,India,body,perfume,150.0,Park Avenue,liquid,all,4.2,901
1653,Flipkart,India,body,perfume,165.0,Park Avenue,liquid,all,4.4,9570
1654,Flipkart,India,body,perfume,180.0,Park Avenue,liquid,all,4.4,211
1655,Flipkart,India,body,perfume,214.0,Park Avenue,liquid,all,4.9,139
1656,Flipkart,India,body,perfume,220.0,Park Avenue,liquid,all,4.4,7
1657,Flipkart,India,body,perfume,225.0,Park Avenue,liquid,all,4.2,808
1658,Flipkart,India,body,perfume,280.0,Park Avenue,liquid,all,4.3,173
1659,Flipkart,India,body,perfume,282.0,Park Avenue,liquid,all,5.0,3
1660,Flipkart,India,body,perfume,299.0,Park Avenue,liquid,all,4.2,53
1661,Flipkart,India,body,perfume,399.0,Park Avenue,liquid,all,4.7,49
1662,Flipkart,India,body,perfume,450.0,Park Avenue,liquid,all,4.5,380
1663,Flipkart,India,body,perfume,560.0,Park Avenue,liquid,all,4.0,63
1664,Flipkart,India,body,perfume,656.0,Park Avenue,liquid,all,4.4,9819
1665,Flipkart,India,body,perfume,667.0,Park Avenue,liquid,all,4.7,3
1666,Flipkart,India,body,perfume,700.0,Park Avenue,liquid,all,4.5,2058
1667,Flipkart,India,body,perfume,1124.0,Park Avenue,liquid,all,4.4,58051
1668,Flipkart,India,body,perfume,390.0,Patel,liquid,all,4.4,29225
1669,Flipkart,India,body,perfume,400.0,PATEL PERFUMES,liquid,all,4.4,30
1670,Flipkart,India,body,perfume,499.0,PERFUME LOUNGE,liquid,all,4.2,3877
1671,Flipkart,India,body,perfume,599.0,PERFUME LOUNGE,liquid,all,4.3,3765
1672,Flipkart,India,body,perfume,759.0,PERFUMERS CLUB,liquid,all,4.0,3212
1673,ulta,USA,body,perfume,2124.2,Petite n Pretty,liquid,all,4.7,56
1674,ulta,USA,body,perfume,817.0,Philosophy,liquid,all,3.5,36
1675,ulta,USA,body,perfume,2614.4,Philosophy,liquid,all,4.6,122
1676,ulta,USA,body,perfume,2777.8,Philosophy,liquid,all,4.6,608
1677,ulta,USA,body,perfume,2777.8,Philosophy,liquid,all,4.3,572
1678,ulta,USA,body,perfume,2777.8,Philosophy,liquid,all,4.7,80
1679,ulta,USA,body,perfume,2777.8,Philosophy,liquid,all,4.6,362
1680,ulta,USA,body,perfume,2777.8,Philosophy,liquid,all,4.7,1716
1681,ulta,USA,body,perfume,3921.6,Philosophy,liquid,all,4.5,653
1682,ulta,USA,body,perfume,3921.6,Philosophy,liquid,all,4.5,586
1683,ulta,USA,body,perfume,3921.6,Philosophy,liquid,all,4.3,584
1684,ulta,USA,body,perfume,3921.6,Philosophy,liquid,all,4.6,362
1685,ulta,USA,body,perfume,3921.6,Philosophy,liquid,all,4.6,2830
1686,ulta,USA,body,perfume,4085.0,Philosophy,liquid,all,4.6,1031
1687,ulta,USA,body,perfume,4738.6,Philosophy,liquid,all,4.6,418
1688,ulta,USA,body,perfume,4902.0,Philosophy,liquid,all,4.5,300
1689,ulta,USA,body,perfume,4902.0,Philosophy,liquid,all,4.3,695
1690,ulta,USA,body,perfume,4902.0,Philosophy,liquid,all,4.5,1972
1691,ulta,USA,body,perfume,4902.0,Philosophy,liquid,all,4.6,4460
1692,ulta,USA,body,perfume,5555.6,Philosophy,liquid,all,4.86649383769435,0
1693,ulta,USA,body,perfume,5882.4,Philosophy,liquid,all,4.6,227
1694,ulta,USA,body,perfume,5882.4,Philosophy,liquid,all,4.6,276
1695,ulta,USA,body,perfume,5882.4,Philosophy,liquid,all,4.4,1779
1696,ulta,USA,body,perfume,5882.4,Philosophy,liquid,all,4.86649383769435,0
1697,Flipkart,India,body,perfume,375.0,Phy,liquid,all,4.2,113
1698,ulta,USA,body,perfume,2451.0,Pinrose,liquid,all,2.5,6
1699,ulta,USA,body,perfume,2451.0,Pinrose,liquid,all,4.3,7
1700,ulta,USA,body,perfume,2451.0,Pinrose,liquid,all,4.5,15
1701,ulta,USA,body,perfume,7353.0,Pinrose,liquid,all,4.7,3
1702,ulta,USA,body,perfume,7353.0,Pinrose,liquid,all,4.4,19
1703,ulta,USA,body,perfume,7353.0,Pinrose,liquid,all,4.3,18
1704,ulta,USA,body,perfume,2287.6,Pirette,liquid,all,4.3,14
1705,ulta,USA,body,perfume,2451.0,Pirette,liquid,all,4.4,14
1706,ulta,USA,body,perfume,3921.6,Pirette,liquid,all,4.3,45
1707,ulta,USA,body,perfume,6372.6,Pirette,liquid,all,4.4,16
1708,Flipkart,India,body,perfume,295.0,Plum,liquid,all,4.0,2066
1709,Flipkart,India,body,perfume,525.0,Plum,liquid,all,3.6,30
1710,ulta,USA,body,perfume,2042.5,Prada,liquid,all,4.7,2250
1711,ulta,USA,body,perfume,2451.0,Prada,liquid,all,4.86649383769435,0
1712,ulta,USA,body,perfume,2451.0,Prada,liquid,all,4.0,16
1713,ulta,USA,body,perfume,2614.4,Prada,liquid,all,4.7,2048
1714,ulta,USA,body,perfume,3921.6,Prada,liquid,all,4.7,6888
1715,Sephora,India,body,perfume,5800.0,PRADA,liquid,all,4.16,15
1716,Sephora,India,body,perfume,5800.0,PRADA,liquid,all,4.07,6
1717,Sephora,India,body,perfume,5800.0,PRADA,liquid,all,4.17,15
1718,Sephora,India,body,perfume,5800.0,PRADA,liquid,all,4.25,16
1719,Sephora,India,body,perfume,6800.0,PRADA,liquid,all,4.14,13
1720,ulta,USA,body,perfume,7026.2,Prada,liquid,all,3.7,3
1721,Sephora,India,body,perfume,7600.0,PRADA,liquid,all,4.23,16
1722,Sephora,India,body,perfume,7600.0,PRADA,liquid,all,4.26,18
1723,ulta,USA,body,perfume,7761.5,Prada,liquid,all,4.7,2048
1724,ulta,USA,body,perfume,7761.5,Prada,liquid,all,4.7,2250
1725,ulta,USA,body,perfume,7761.5,Prada,liquid,all,4.6,91
1726,ulta,USA,body,perfume,7761.5,Prada,liquid,all,4.5,728
1727,Sephora,India,body,perfume,8550.0,PRADA,liquid,all,4.14,11
1728,Sephora,India,body,perfume,8550.0,PRADA,liquid,all,4.27,15
1729,ulta,USA,body,perfume,8741.9,Prada,liquid,all,4.3,971
1730,ulta,USA,body,perfume,9395.5,Prada,liquid,all,4.9,199
1731,Sephora,India,body,perfume,9400.0,PRADA,liquid,all,4.12,5
1732,Sephora,India,body,perfume,9500.0,PRADA,liquid,all,4.05,5
1733,ulta,USA,body,perfume,10212.5,Prada,liquid,all,3.0,1
1734,ulta,USA,body,perfume,10621.0,Prada,liquid,all,4.86649383769435,0
1735,ulta,USA,body,perfume,10621.0,Prada,liquid,all,4.7,2048
1736,Sephora,India,body,perfume,11250.0,PRADA,liquid,all,4.15,9
1737,ulta,USA,body,perfume,11274.6,Prada,liquid,all,4.5,605
1738,ulta,USA,body,perfume,1061.28,Pura,liquid,all,5.0,2
1739,ulta,USA,body,perfume,1061.28,Pura,liquid,all,4.86649383769435,0
1740,ulta,USA,body,perfume,1388.08,Pura,liquid,all,4.86649383769435,0
1741,ulta,USA,body,perfume,1388.08,Pura,liquid,all,3.0,1
1742,ulta,USA,body,perfume,1469.78,Pura,liquid,all,5.0,1
1743,ulta,USA,body,perfume,1551.48,Pura,liquid,all,4.86649383769435,0
1744,ulta,USA,body,perfume,6616.88,Pura,liquid,all,3.9,7
1745,Flipkart,India,body,perfume,215.0,PureSense,liquid,all,4.3,234
1746,Flipkart,India,body,perfume,297.0,PureSense,liquid,all,4.4,2263
1747,Flipkart,India,body,perfume,340.0,PureSense,liquid,all,4.3,2083
1748,ulta,USA,body,perfume,2451.0,Ralph Lauren,liquid,all,4.7,4777
1749,ulta,USA,body,perfume,2451.0,Ralph Lauren,liquid,all,3.8,5334
1750,ulta,USA,body,perfume,2451.0,Ralph Lauren,liquid,all,4.5,3997
1751,ulta,USA,body,perfume,2777.8,Ralph Lauren,liquid,all,4.7,11587
1752,Sephora,India,body,perfume,3560.0,RALPH LAUREN,liquid,all,4.1,7
1753,Sephora,India,body,perfume,3560.0,RALPH LAUREN,liquid,all,4.23,11
1754,Sephora,India,body,perfume,5800.0,RALPH LAUREN,liquid,all,4.13,7
1755,Sephora,India,body,perfume,6450.0,RALPH LAUREN,liquid,all,4.24,10
1756,Sephora,India,body,perfume,6600.0,RALPH LAUREN,liquid,all,4.02,2
1757,Sephora,India,body,perfume,6600.0,RALPH LAUREN,liquid,all,4.16,8
1758,Sephora,India,body,perfume,6600.0,RALPH LAUREN,liquid,all,4.16,8
1759,Sephora,India,body,perfume,6600.0,RALPH LAUREN,liquid,all,4.21,18
1760,ulta,USA,body,perfume,7353.0,Ralph Lauren,liquid,all,4.7,4745
1761,Sephora,India,body,perfume,7500.0,RALPH LAUREN,liquid,all,4.16,8
1762,Sephora,India,body,perfume,7500.0,RALPH LAUREN,liquid,all,4.07,6
1763,ulta,USA,body,perfume,7843.2,Ralph Lauren,liquid,all,4.5,3997
1764,Sephora,India,body,perfume,7850.0,RALPH LAUREN,liquid,all,4.02,2
1765,ulta,USA,body,perfume,8006.6,Ralph Lauren,liquid,all,4.6,584
1766,ulta,USA,body,perfume,8088.3,Ralph Lauren,liquid,all,4.7,732
1767,ulta,USA,body,perfume,8088.3,Ralph Lauren,liquid,all,4.7,1128
1768,ulta,USA,body,perfume,8415.1,Ralph Lauren,liquid,all,4.5,2432
1769,ulta,USA,body,perfume,8660.2,Ralph Lauren,liquid,all,3.8,5334
1770,Sephora,India,body,perfume,9300.0,RALPH LAUREN,liquid,all,4.24,10
1771,ulta,USA,body,perfume,9722.3,Ralph Lauren,liquid,all,4.7,4777
1772,ulta,USA,body,perfume,9722.3,Ralph Lauren,liquid,all,4.6,2468
1773,ulta,USA,body,perfume,9967.4,Ralph Lauren,liquid,all,5.0,2
1774,ulta,USA,body,perfume,10130.8,Ralph Lauren,liquid,all,5.0,1
1775,ulta,USA,body,perfume,10539.3,Ralph Lauren,liquid,all,4.7,11587
1776,ulta,USA,body,perfume,10947.8,Ralph Lauren,liquid,all,4.6,258
1777,ulta,USA,body,perfume,11519.7,Ralph Lauren,liquid,all,5.0,1
1778,Flipkart,India,body,perfume,270.0,Ramco,liquid,all,4.1,7
1779,Flipkart,India,body,perfume,49.0,RAMSONS,liquid,all,4.1,360
1780,Flipkart,India,body,perfume,59.0,RAMSONS,liquid,all,4.2,3686
1781,Flipkart,India,body,perfume,59.0,RAMSONS,liquid,all,4.4,108136
1782,Flipkart,India,body,perfume,60.0,RAMSONS,liquid,all,4.3,1098
1783,Flipkart,India,body,perfume,165.0,RAMSONS,liquid,all,4.1,1431
1784,Flipkart,India,body,perfume,165.0,RAMSONS,liquid,all,4.3,969
1785,Flipkart,India,body,perfume,189.0,RAMSONS,liquid,all,4.1,40
1786,Flipkart,India,body,perfume,315.0,RAMSONS,liquid,all,4.3,13701
1787,Flipkart,India,body,perfume,1847.0,Raymond,liquid,all,4.5,20710
1788,Flipkart,India,body,perfume,341.0,REALMAN,liquid,all,4.4,20208
1789,Flipkart,India,body,perfume,299.0,RENEE,liquid,all,4.0,29
1790,Flipkart,India,body,perfume,149.0,REVLON,liquid,all,4.2,19
1791,Flipkart,India,body,perfume,1125.0,RiiFFS,liquid,all,4.5,35784
1792,ulta,USA,body,perfume,2001.65,RITUALS,liquid,all,4.5,60
1793,ulta,USA,body,perfume,2001.65,RITUALS,liquid,all,4.9,11
1794,ulta,USA,body,perfume,2001.65,RITUALS,liquid,all,5.0,1
1795,ulta,USA,body,perfume,2410.15,RITUALS,liquid,all,4.7,51
1796,ulta,USA,body,perfume,2410.15,RITUALS,liquid,all,4.8,51
1797,ulta,USA,body,perfume,2451.0,RITUALS,liquid,all,4.9,18
1798,Flipkart,India,body,perfume,260.0,Riya,liquid,all,4.2,217
1799,Flipkart,India,body,perfume,328.0,Riya,liquid,all,4.5,5351
1800,Sephora,India,body,perfume,5550.0,roberto cavalli,liquid,all,4.27,21
1801,Sephora,India,body,perfume,6250.0,roberto cavalli,liquid,all,4.11,8
1802,Sephora,India,body,perfume,4100.0,Salvatore Ferragamo,liquid,all,4.08,5
1803,Sephora,India,body,perfume,4750.0,Salvatore Ferragamo,liquid,all,4.24,15
1804,Sephora,India,body,perfume,4750.0,Salvatore Ferragamo,liquid,all,4.31,29
1805,Sephora,India,body,perfume,5000.0,Salvatore Ferragamo,liquid,all,4.29,17
1806,Sephora,India,body,perfume,5450.0,Salvatore Ferragamo,liquid,all,4.14,11
1807,Sephora,India,body,perfume,5450.0,Salvatore Ferragamo,liquid,all,4.21,14
1808,Sephora,India,body,perfume,5450.0,Salvatore Ferragamo,liquid,all,4.26,14
1809,Sephora,India,body,perfume,5500.0,Salvatore Ferragamo,liquid,all,4.14,12
1810,Sephora,India,body,perfume,5500.0,Salvatore Ferragamo,liquid,all,4.52,46
1811,Sephora,India,body,perfume,5550.0,Salvatore Ferragamo,liquid,all,4.11,8
1812,Sephora,India,body,perfume,5550.0,Salvatore Ferragamo,liquid,all,4.17,14
1813,Sephora,India,body,perfume,5750.0,Salvatore Ferragamo,liquid,all,4.12,9
1814,Sephora,India,body,perfume,5850.0,Salvatore Ferragamo,liquid,all,4.05,4
1815,Sephora,India,body,perfume,6400.0,Salvatore Ferragamo,liquid,all,4.09,6
1816,Sephora,India,body,perfume,6400.0,Salvatore Ferragamo,liquid,all,4.09,6
1817,Sephora,India,body,perfume,6400.0,Salvatore Ferragamo,liquid,all,4.14,11
1818,Sephora,India,body,perfume,6750.0,Salvatore Ferragamo,liquid,all,4.19,16
1819,Sephora,India,body,perfume,7750.0,Salvatore Ferragamo,liquid,all,4.04,3
1820,Sephora,India,body,perfume,7900.0,Salvatore Ferragamo,liquid,all,4.27,20
1821,Sephora,India,body,perfume,9250.0,Salvatore Ferragamo,liquid,all,4.32,28
1822,Sephora,India,body,perfume,9250.0,Salvatore Ferragamo,liquid,all,4.51,47
1823,Sephora,India,body,perfume,9400.0,Salvatore Ferragamo,liquid,all,4.27,15
1824,Sephora,India,body,perfume,10500.0,Salvatore Ferragamo,liquid,all,4.24,21
1825,Flipkart,India,body,perfume,318.0,Secret Temptation,liquid,all,4.3,1499
1826,Sephora,India,body,perfume,400.0,Sephora Collection,liquid,all,4.13,11
1827,Sephora,India,body,perfume,400.0,Sephora Collection,liquid,all,4.27,21
1828,Sephora,India,body,perfume,500.0,Sephora Collection,liquid,all,4.19,7
1829,Sephora,India,body,perfume,500.0,Sephora Collection,liquid,all,4.24,10
1830,Sephora,India,body,perfume,750.0,Sephora Collection,liquid,all,4.06,3
1831,Sephora,India,body,perfume,750.0,Sephora Collection,liquid,all,4.08,4
1832,Sephora,India,body,perfume,750.0,Sephora Collection,liquid,all,4.15,9
1833,Sephora,India,body,perfume,750.0,Sephora Collection,liquid,all,4.15,9
1834,Sephora,India,body,perfume,750.0,Sephora Collection,liquid,all,4.16,8
1835,Sephora,India,body,perfume,750.0,Sephora Collection,liquid,all,4.37,14
1836,Sephora,India,body,perfume,1000.0,Sephora Collection,liquid,all,4.21,10
1837,Sephora,India,body,perfume,1000.0,Sephora Collection,liquid,all,4.24,10
1838,Sephora,India,body,perfume,1200.0,Sephora Collection,liquid,all,4.47,42
1839,Sephora,India,body,perfume,1400.0,Sephora Collection,liquid,all,4.02,3
1840,Sephora,India,body,perfume,1400.0,Sephora Collection,liquid,all,4.02,3
1841,Sephora,India,body,perfume,1600.0,Sephora Collection,liquid,all,4.01,2
1842,Sephora,India,body,perfume,1600.0,Sephora Collection,liquid,all,4.17,14
1843,Sephora,India,body,perfume,2400.0,Sephora Collection,liquid,all,4.25,21
1844,Flipkart,India,body,perfume,500.0,Set Wet,liquid,all,4.4,5
1845,Flipkart,India,body,perfume,660.0,Set Wet,liquid,all,4.2,23
1846,Flipkart,India,body,perfume,660.0,Set Wet,liquid,all,4.4,14
